playerName,playerPrice,playerPos,playerClub,playerImg
P. Marín,5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177917.jpg?v=4.02
L. Martínez,5,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250132803.jpg?v=4.02
I. Babadi,5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169763.jpg?v=4.02
K. Babacar,5,FWD,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250011547.jpg?v=4.02
R. Varane,5,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250025891.jpg?v=4.02
A. Ramsdale,5,GK,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250105912.jpg?v=4.02
Mauro Júnior,5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250122213.jpg?v=4.02
C. Ejuke,5,MID,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147325.jpg?v=4.02
A. Wan-Bissaka,5,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123067.jpg?v=4.02
J. Kwaaitaal,5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187772.jpg?v=4.02
D. Jurásek,5,DEF,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250166772.jpg?v=4.02
J. Teze,5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250088122.jpg?v=4.02
José Rodrigues,5,FWD,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169108.jpg?v=4.02
J. Mijatović,5,FWD,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153777.jpg?v=4.02
O. Ocheretko,5,MID,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134776.jpg?v=4.02
D. Kameri,5,MID,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250141023.jpg?v=4.02
K. Navas,5,GK,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250031037.jpg?v=4.02
S. Kjær,5,DEF,MIL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/108509.jpg?v=4.02
N. El Aynaoui,5,MID,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187059.jpg?v=4.02
J. Galán,5,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250186923.jpg?v=4.02
E. Michut,5,MID,PAR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
Reinildo,5,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250132831.jpg?v=4.02
A. Soussi,5,FWD,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250162416.jpg?v=4.02
J. Gonzaga,5,FWD,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250174751.jpg?v=4.02
M. Acuña,5,DEF,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250111308.jpg?v=4.02
P. Van Hees,5,FWD,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147497.jpg?v=4.02
A. Haidara,5,MID,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250102866.jpg?v=4.02
C. Sørensen,5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250007241.jpg?v=4.02
R. Guerreiro,5,DEF,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250066156.jpg?v=4.02
A. Alarcon,5,FWD,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250129963.jpg?v=4.02
J. Bernat,5,DEF,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250013892.jpg?v=4.02
Paco Esteban,5,FWD,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171665.jpg?v=4.02
Kaan Ayhan,5,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250023940.jpg?v=4.02
Á. Rodríguez,5,FWD,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169301.jpg?v=4.02
J. Bijlow,5,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250069830.jpg?v=4.02
J. Duranville,5,MID,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250172227.jpg?v=4.02
F. Rust,5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250172368.jpg?v=4.02
G. Gaetano,5,MID,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250101412.jpg?v=4.02
R. Knoche,5,DEF,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250064226.jpg?v=4.02
W. Orbán,5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250051754.jpg?v=4.02
N. Groen,5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159539.jpg?v=4.02
E. Højlund,5,FWD,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250166947.jpg?v=4.02
J. Uneken,5,FWD,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187770.jpg?v=4.02
J. Cuadrado,5,DEF,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250015966.jpg?v=4.02
V. Bondar,5,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250087118.jpg?v=4.02
S. Bamba,5,FWD,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134651.jpg?v=4.02
P. Gulácsi,5,GK,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/102420.jpg?v=4.02
B. Hollerbach,5,FWD,UBE,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
R. Fernandes,5,FWD,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163729.jpg?v=4.02
J. Simons,5,FWD,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187787.jpg?v=4.02
Y. Adli,5,MID,MIL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250101473.jpg?v=4.02
J. Lüthi,5,FWD,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176177.jpg?v=4.02
D. Rrudhani,5,MID,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250138356.jpg?v=4.02
M. Matviyenko,5,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250064444.jpg?v=4.02
J. Slory,5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159546.jpg?v=4.02
J. Šljivić,5,MID,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154150.jpg?v=4.02
Çağlar Söyüncü,5,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250082679.jpg?v=4.02
N. Mantl,5,GK,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153323.jpg?v=4.02
L. Badé,5,DEF,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250161164.jpg?v=4.02
L. Nlavo,5,FWD,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169744.jpg?v=4.02
M. Elneny,5,MID,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250056993.jpg?v=4.02
G. Veron,5,FWD,POR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
Florentino Luís,5,MID,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250089225.jpg?v=4.02
M. Nassoh,5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250148142.jpg?v=4.02
L. Romero,5,FWD,MIL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163791.jpg?v=4.02
D. Topalov,5,FWD,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250081349.jpg?v=4.02
Z. Redmond,5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180111.jpg?v=4.02
André Castro,5,MID,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/98796.jpg?v=4.02
T. Alderweireld,5,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/103333.jpg?v=4.02
G. Degallaix,5,FWD,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188426.jpg?v=4.02
J. Van Duiven,5,FWD,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171170.jpg?v=4.02
P. Aanholt,5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/108915.jpg?v=4.02
A. Raihani,5,FWD,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176607.jpg?v=4.02
C. Azpilicueta,5,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/103827.jpg?v=4.02
D. Namaso,5,FWD,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250104093.jpg?v=4.02
J. Jordán,5,MID,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250086646.jpg?v=4.02
K. Diks,5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250078678.jpg?v=4.02
M. Caldara,5,DEF,MIL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250090800.jpg?v=4.02
Mário Rui,5,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1907928.jpg?v=4.02
S. Tijani,5,MID,SAL,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
T. Kaufmann,5,FWD,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164042.jpg?v=4.02
P. Kimpembe,5,DEF,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250064583.jpg?v=4.02
I. Housni,5,FWD,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164154.jpg?v=4.02
A. Trubin,5,GK,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250113444.jpg?v=4.02
J. Bataille,5,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250111123.jpg?v=4.02
O. Holm,5,MID,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250129170.jpg?v=4.02
António Silva,5,DEF,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128468.jpg?v=4.02
G. Trauner,4.5,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250019573.jpg?v=4.02
A. Terzic,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250089719.jpg?v=4.02
Q. Hartman,4.5,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147956.jpg?v=4.02
D. Burn,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250186141.jpg?v=4.02
A. Schlager,4.5,GK,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250055899.jpg?v=4.02
B. Henrichs,4.5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250058258.jpg?v=4.02
L. Geertruida,4.5,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250104075.jpg?v=4.02
Lucas Vázquez,4.5,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250040521.jpg?v=4.02
T. Wellenreuther,4.5,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250063980.jpg?v=4.02
D. Hancko,4.5,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250092668.jpg?v=4.02
A. Dedić,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250126449.jpg?v=4.02
S. Botman,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250101719.jpg?v=4.02
J. Hart,4.5,GK,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/104231.jpg?v=4.02
S. Baidoo,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139010.jpg?v=4.02
M. Bidstrup,4.5,MID,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250116067.jpg?v=4.02
D. Raum,4.5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250110361.jpg?v=4.02
O. Glazer,4.5,GK,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250080461.jpg?v=4.02
Morato,4.5,DEF,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135392.jpg?v=4.02
F. Schär,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250050401.jpg?v=4.02
B. Meling,4.5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250082812.jpg?v=4.02
A. Romagnoli,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250047045.jpg?v=4.02
Y. Konoplia,4.5,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112974.jpg?v=4.02
R. Le Normand,4.5,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112513.jpg?v=4.02
A. Marušic,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250081989.jpg?v=4.02
A. Barrenetxea,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128806.jpg?v=4.02
V. Nelsson,4.5,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250105821.jpg?v=4.02
João Neves,4.5,MID,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164991.jpg?v=4.02
L. Benito,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250019346.jpg?v=4.02
G. Taylor,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112842.jpg?v=4.02
N. Aké,4.5,DEF,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250027008.jpg?v=4.02
I. Jaime,4.5,MID,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250102736.jpg?v=4.02
N. Miroshi,4.5,FWD,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250158211.jpg?v=4.02
Pepe,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/95417.jpg?v=4.02
V. Gómez,4.5,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250107061.jpg?v=4.02
L. Østigård,4.5,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250091222.jpg?v=4.02
Y. Nazaryna,4.5,MID,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123440.jpg?v=4.02
D. Vavro,4.5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250058731.jpg?v=4.02
Castello Lukeba,4.5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250124068.jpg?v=4.02
Abdülkerim Bardakci,4.5,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250043129.jpg?v=4.02
J. Gradit,4.5,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250007575.jpg?v=4.02
M. Ali Camara,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250122187.jpg?v=4.02
Y. Sommer,4.5,GK,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/97746.jpg?v=4.02
I. Zubeldia,4.5,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112514.jpg?v=4.02
L. Ivanušec,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250098468.jpg?v=4.02
K. Danso,4.5,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250081703.jpg?v=4.02
N. Mendy,4.5,MID,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250007197.jpg?v=4.02
H. Traoré,4.5,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123016.jpg?v=4.02
João Mário,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250113343.jpg?v=4.02
K. Grabara,4.5,GK,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250090273.jpg?v=4.02
S. Janko,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250066211.jpg?v=4.02
Cristian Borja,4.5,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128241.jpg?v=4.02
Juan Jesus,4.5,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250045594.jpg?v=4.02
A. Dragović,4.5,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1909713.jpg?v=4.02
M. Stamenic,4.5,MID,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250162129.jpg?v=4.02
I. Hwang,4.5,MID,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134536.jpg?v=4.02
A. Racioppi,4.5,GK,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250088003.jpg?v=4.02
D. Machado,4.5,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250110954.jpg?v=4.02
L. Scales,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250129446.jpg?v=4.02
A. Johnston,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250181680.jpg?v=4.02
J. Sánchez,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250090668.jpg?v=4.02
A. Varela,4.5,MID,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188256.jpg?v=4.02
Sergio Gómez,4.5,DEF,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250101274.jpg?v=4.02
S. Mitrovic,4.5,MID,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169412.jpg?v=4.02
M. Dmitrović,4.5,GK,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250005610.jpg?v=4.02
J. Blaswich,4.5,GK,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250051291.jpg?v=4.02
J. Ryerson,4.5,DEF,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250092517.jpg?v=4.02
Y. Minteh,4.5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187219.jpg?v=4.02
Paulo Bernardo,4.5,MID,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250117406.jpg?v=4.02
T. Iwata,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250186113.jpg?v=4.02
F. Acerbi,4.5,DEF,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250052957.jpg?v=4.02
Fran García,4.5,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250091175.jpg?v=4.02
Leo Sauer,4.5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164450.jpg?v=4.02
L. Pellegrini,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250088146.jpg?v=4.02
N. Persson,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250185952.jpg?v=4.02
S. Niakaté,4.5,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250118065.jpg?v=4.02
M. Rodić,4.5,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1906511.jpg?v=4.02
Zaidu,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250144327.jpg?v=4.02
O. Solet,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250117377.jpg?v=4.02
V. Lucic,4.5,MID,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250174960.jpg?v=4.02
R. Lewis,4.5,DEF,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139207.jpg?v=4.02
U. Garcia,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250073684.jpg?v=4.02
A. Florenzi,4.5,DEF,MIL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250026962.jpg?v=4.02
Y. Hyun-Jun,4.5,MID,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250181428.jpg?v=4.02
J. Butez,4.5,GK,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250074004.jpg?v=4.02
O. Lingr,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250077922.jpg?v=4.02
Wendell,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250074376.jpg?v=4.02
Eguinaldo,4.5,FWD,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187759.jpg?v=4.02
O. Boscagli,4.5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250068808.jpg?v=4.02
G. Gocholeishvili,4.5,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250114145.jpg?v=4.02
O. Wijndal,4.5,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250097317.jpg?v=4.02
M. Lazzari,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250122732.jpg?v=4.02
T. Tomiyasu,4.5,DEF,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177964.jpg?v=4.02
Nico González,4.5,MID,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123952.jpg?v=4.02
K. Piątkowski,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250127492.jpg?v=4.02
A. Kemlein,4.5,MID,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177930.jpg?v=4.02
O. Højlund,4.5,MID,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250166946.jpg?v=4.02
S. Ulreich,4.5,GK,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1902445.jpg?v=4.02
F. Lopez,4.5,MID,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164780.jpg?v=4.02
V. Lindelöf,4.5,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250055905.jpg?v=4.02
Y. Rakits'Kyy,4.5,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250008930.jpg?v=4.02
Natan,4.5,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187998.jpg?v=4.02
A. Muñoz,4.5,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147203.jpg?v=4.02
A. Garrido,4.5,MID,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164776.jpg?v=4.02
A. Bella-Kotchap,4.5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163289.jpg?v=4.02
E. Jelert,4.5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159445.jpg?v=4.02
M. Haïdara,4.5,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250027780.jpg?v=4.02
V. Lund,4.5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250130224.jpg?v=4.02
S. Dest,4.5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112998.jpg?v=4.02
T. Abed,4.5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169135.jpg?v=4.02
J. Omoregie,4.5,MID,SAL,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
J. Dema,4.5,MID,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176181.jpg?v=4.02
S. Nhaga,4.5,DEF,PAR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
I. Grbić,4.5,GK,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250056074.jpg?v=4.02
N. Seiwald,4.5,MID,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250114167.jpg?v=4.02
N. Mukiele,4.5,DEF,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250121329.jpg?v=4.02
D. Van Der Heijden,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159548.jpg?v=4.02
Newerton,4.5,MID,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187671.jpg?v=4.02
Leandro Morgalla,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250178782.jpg?v=4.02
M. Darmian,4.5,DEF,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/103806.jpg?v=4.02
M. Diambou,4.5,MID,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250161141.jpg?v=4.02
A. Dadie,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163315.jpg?v=4.02
F. Maouassa,4.5,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250081666.jpg?v=4.02
P. Dummett,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250006405.jpg?v=4.02
J. Castellanos,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189145.jpg?v=4.02
E. Hysaj,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250023520.jpg?v=4.02
D. Borges,4.5,MID,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165104.jpg?v=4.02
T. Jørgensen,4.5,MID,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177683.jpg?v=4.02
J. Roussillon,4.5,DEF,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250029032.jpg?v=4.02
I. Marcano,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250003525.jpg?v=4.02
T. Van Den Belt,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187220.jpg?v=4.02
N. Rovella,4.5,MID,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250118783.jpg?v=4.02
D. Castillo,4.5,MID,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187061.jpg?v=4.02
T. Van Den Heuvel,4.5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171169.jpg?v=4.02
A. Kamara,4.5,MID,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135675.jpg?v=4.02
T. Kraaijeveld,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182482.jpg?v=4.02
J. Mendes,4.5,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250158935.jpg?v=4.02
T. Land,4.5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180112.jpg?v=4.02
D. Frey,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171921.jpg?v=4.02
Á. Calatrava,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189153.jpg?v=4.02
J. Diaz,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164593.jpg?v=4.02
M. Targett,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250070191.jpg?v=4.02
J. Lascelles,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250028265.jpg?v=4.02
S. El Jebari,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154047.jpg?v=4.02
